BSS Id,Receiver address,Type/Subtype,PHY type,MCS Index,Bandwidth,Short GI,Data rate,Channel,Frequency,Signal strength,Signal/noise ratio,Retry,TSF Timestamp
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-49 dBm,46 dB,0,3532646400065
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Data (0x0020),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,6.0 Mbps,36,5180,-49 dBm,46 dB,0,1041929564
00:25:00:ff:94:73,ff:ff:ff:ff:ff:ff,Type/Subtype: Action (0x000d),PHY type: 802.11a (OFDM) (5),N/A,40 MHz,Not supported,12.0 Mbps,36,5180,-51 dBm,44 dB,0,1041935443
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896221388878
e0:b6:68:16:82:38,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,3,5180,-89 dBm,6 dB,0,1768987750473
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-69 dBm,26 dB,0,1525234278472
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896221388876
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: Null function (No data) (0x0024),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-54 dBm,41 dB,0,1041973554
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Acknowledgement (0x001d),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-47 dBm,48 dB,0,1041973602
N/A,0c:67:14:92:8c:44,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-53 dBm,42 dB,0,1041973728
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-47 dBm,48 dB,0,1041973772
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: QoS Data (0x0028),PHY type: 802.11ax (HE) (11),N/A,N/A,False,258.1 Mbps,36,5180,-57 dBm,38 dB,0,1041973828
N/A,be:19:e4:1c:ae:a6,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-47 dBm,48 dB,0,1041973903
N/A,be:19:e4:1c:ae:a6,Type/Subtype: VHT/HE/EHT/RANGING NDP Announcement (0x0015),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-49 dBm,46 dB,0,1041976827
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: Action No Ack (0x000e),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-52 dBm,43 dB,0,1041976969
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-48 dBm,47 dB,0,1041977667
N/A,0c:67:14:92:8c:44,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-52 dBm,43 dB,0,1041977711
0c:67:14:92:8c:44,be:19:e4:1c:ae:a6,Type/Subtype: QoS Data (0x0028),PHY type: 802.11ax (HE) (11),N/A,N/A,False,1201.0 Mbps,36,5180,-46 dBm,49 dB,0,1041977768
N/A,0c:67:14:92:8c:44,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-52 dBm,43 dB,0,1041977843
N/A,e0:3e:44:10:8c:44,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,6.0 Mbps,36,5180,-52 dBm,43 dB,0,1041977897
66:97:41:89:7a:20,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,DS Parameter set: Current Channel: 36,5180,-91 dBm,4 dB,0,1276653129739
N/A,be:19:e4:1c:ae:a6,Type/Subtype: VHT/HE/EHT/RANGING NDP Announcement (0x0015),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-48 dBm,47 dB,0,1042028595
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: Action No Ack (0x000e),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-53 dBm,42 dB,0,1042028737
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-47 dBm,48 dB,0,3532646502459
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: Null function (No data) (0x0024),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-55 dBm,40 dB,0,1042035442
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Acknowledgement (0x001d),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-47 dBm,48 dB,0,1042035490
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896221491265
e0:b6:68:16:82:38,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,3,5180,-88 dBm,7 dB,0,1768987852887
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-69 dBm,26 dB,0,1525234380867
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-84 dBm,11 dB,0,896221497291
66:97:41:89:7a:20,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,DS Parameter set: Current Channel: 36,5180,-91 dBm,4 dB,0,1276653232133
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-51 dBm,44 dB,0,3532646604880
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-86 dBm,9 dB,0,896221593672
e0:b6:68:16:82:38,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,3,5180,-89 dBm,6 dB,0,1768987955280
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-68 dBm,27 dB,0,1525234483276
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896221597488
66:97:41:89:7a:20,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,DS Parameter set: Current Channel: 36,5180,-90 dBm,5 dB,0,1276653334534
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-52 dBm,43 dB,0,3532646707259
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896221696084
e0:b6:68:16:82:38,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,3,5180,-89 dBm,6 dB,0,1768988057672
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-71 dBm,24 dB,0,1525234585667
00:25:00:ff:94:73,ff:ff:ff:ff:ff:ff,Type/Subtype: Action (0x000d),PHY type: 802.11a (OFDM) (5),N/A,40 MHz,Not supported,12.0 Mbps,36,5180,-55 dBm,40 dB,0,1042264784
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896221697266
66:97:41:89:7a:20,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,DS Parameter set: Current Channel: 36,5180,-91 dBm,4 dB,0,1276653436940
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-50 dBm,45 dB,0,3532646809684
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-86 dBm,9 dB,0,896221799785
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-69 dBm,26 dB,0,1525234693455
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896221798490
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: Null function (No data) (0x0024),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,6.0 Mbps,36,5180,-55 dBm,40 dB,0,1042393594
N/A,c0:d7:aa:32:21:a4,Type/Subtype: Acknowledgement (0x001d),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,6.0 Mbps,36,5180,-50 dBm,45 dB,0,1042393674
00:25:00:ff:94:73,ff:ff:ff:ff:ff:ff,Type/Subtype: Action (0x000d),PHY type: 802.11a (OFDM) (5),N/A,40 MHz,Not supported,12.0 Mbps,36,5180,-54 dBm,41 dB,0,1042394889
66:97:41:89:7a:20,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,DS Parameter set: Current Channel: 36,5180,-91 dBm,4 dB,0,1276653539338
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-52 dBm,43 dB,0,3532646912068
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896221900888
e0:b6:68:16:82:38,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,3,5180,-90 dBm,5 dB,0,1768988262487
00:25:00:ff:94:73,ff:ff:ff:ff:ff:ff,Type/Subtype: Action (0x000d),PHY type: 802.11a (OFDM) (5),N/A,40 MHz,Not supported,12.0 Mbps,36,5180,-55 dBm,40 dB,0,1042460187
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-69 dBm,26 dB,0,1525234793446
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896221900894
66:97:41:89:7a:20,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,DS Parameter set: Current Channel: 36,5180,-91 dBm,4 dB,0,1276653641737
00:25:00:ff:94:73,ff:ff:ff:ff:ff:ff,Type/Subtype: Action (0x000d),PHY type: 802.11a (OFDM) (5),N/A,40 MHz,Not supported,12.0 Mbps,36,5180,-56 dBm,39 dB,0,1042525231
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-54 dBm,41 dB,0,3532647014472
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-86 dBm,9 dB,0,896222003292
e0:b6:68:16:82:38,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,3,5180,-90 dBm,5 dB,0,1768988364884
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-68 dBm,27 dB,0,1525234893424
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-86 dBm,9 dB,0,896222003276
66:97:41:89:7a:20,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,DS Parameter set: Current Channel: 36,5180,-90 dBm,5 dB,0,1276653744136
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-53 dBm,42 dB,0,3532647116870
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-87 dBm,8 dB,0,896222105697
e0:b6:68:16:82:38,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,3,5180,-89 dBm,6 dB,0,1768988467293
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-68 dBm,27 dB,0,1525234995265
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-86 dBm,9 dB,0,896222105676
66:97:41:89:7a:20,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,DS Parameter set: Current Channel: 36,5180,-89 dBm,6 dB,0,1276653846535
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: Null function (No data) (0x0024),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-54 dBm,41 dB,0,1042741042
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Acknowledgement (0x001d),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-50 dBm,45 dB,0,1042741090
N/A,0c:67:14:92:8c:44,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-51 dBm,44 dB,0,1042741239
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-50 dBm,45 dB,0,1042741283
N/A,be:19:e4:1c:ae:a6,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-50 dBm,45 dB,0,1042741476
N/A,be:19:e4:1c:ae:a6,Type/Subtype: VHT/HE/EHT/RANGING NDP Announcement (0x0015),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-50 dBm,45 dB,0,1042744098
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: Action No Ack (0x000e),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-51 dBm,44 dB,0,1042744241
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-50 dBm,45 dB,0,3532647219276
e0:b6:68:16:82:38,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,3,5180,-89 dBm,6 dB,0,1768988569671
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-84 dBm,11 dB,0,896222213819
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-69 dBm,26 dB,0,1525235097672
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896222208075
00:25:00:ff:94:73,ff:ff:ff:ff:ff:ff,Type/Subtype: Action (0x000d),PHY type: 802.11a (OFDM) (5),N/A,40 MHz,Not supported,12.0 Mbps,36,5180,-56 dBm,39 dB,0,1042787036
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-50 dBm,45 dB,0,1042787537
N/A,0c:67:14:92:8c:44,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-53 dBm,42 dB,0,1042787581
N/A,0c:67:14:92:8c:44,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-53 dBm,42 dB,0,1042787713
N/A,e0:3e:44:10:8c:44,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,6.0 Mbps,36,5180,-53 dBm,42 dB,0,1042787766
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-50 dBm,45 dB,0,1042790453
N/A,0c:67:14:92:8c:44,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-53 dBm,42 dB,0,1042790497
N/A,0c:67:14:92:8c:44,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-53 dBm,42 dB,0,1042790629
N/A,e0:3e:44:10:8c:44,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,6.0 Mbps,36,5180,-53 dBm,42 dB,0,1042790682
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-50 dBm,45 dB,0,1042793422
N/A,0c:67:14:92:8c:44,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-53 dBm,42 dB,0,1042793466
N/A,0c:67:14:92:8c:44,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-53 dBm,42 dB,0,1042793598
N/A,e0:3e:44:10:8c:44,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,6.0 Mbps,36,5180,-53 dBm,42 dB,0,1042793651
N/A,0c:67:14:92:8c:44,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-53 dBm,42 dB,0,1042795588
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-50 dBm,45 dB,0,1042795632
N/A,be:19:e4:1c:ae:a6,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-50 dBm,45 dB,0,1042795763
66:97:41:89:7a:20,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,DS Parameter set: Current Channel: 36,5180,-90 dBm,5 dB,0,1276653948936
N/A,be:19:e4:1c:ae:a6,Type/Subtype: VHT/HE/EHT/RANGING NDP Announcement (0x0015),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-50 dBm,45 dB,0,1042846924
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: Action No Ack (0x000e),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-52 dBm,43 dB,0,1042847067
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-53 dBm,42 dB,0,3532647321668
00:25:00:ff:94:73,ff:ff:ff:ff:ff:ff,Type/Subtype: Action (0x000d),PHY type: 802.11a (OFDM) (5),N/A,40 MHz,Not supported,12.0 Mbps,36,5180,-59 dBm,36 dB,0,1042852478
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: Null function (No data) (0x0024),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,6.0 Mbps,36,5180,-56 dBm,39 dB,0,1042856641
N/A,c0:d7:aa:32:21:a4,Type/Subtype: Acknowledgement (0x001d),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,6.0 Mbps,36,5180,-51 dBm,44 dB,0,1042856721
0c:67:14:92:8c:44,0c:67:14:92:8c:44,Type/Subtype: Null function (No data) (0x0024),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-59 dBm,36 dB,0,1042858137
N/A,be:19:e4:1c:ae:a6,Type/Subtype: Acknowledgement (0x001d),PHY type: 802.11a (OFDM) (5),N/A,N/A,False,24.0 Mbps,36,5180,-53 dBm,42 dB,0,1042858185
e0:b6:68:16:82:38,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,3,5180,-89 dBm,6 dB,0,1768988672086
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896222313813
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-67 dBm,28 dB,0,1525235200060
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-84 dBm,11 dB,0,896222310472
66:97:41:89:7a:20,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,DS Parameter set: Current Channel: 36,5180,-89 dBm,6 dB,0,1276654051338
00:25:00:ff:94:73,ff:ff:ff:ff:ff:ff,Type/Subtype: Action (0x000d),PHY type: 802.11a (OFDM) (5),N/A,40 MHz,Not supported,12.0 Mbps,36,5180,-60 dBm,35 dB,0,1042918061
0c:67:14:92:8c:44,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-48 dBm,47 dB,0,3532647424081
78:4f:24:76:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-84 dBm,11 dB,0,896222413816
e0:b6:68:16:82:38,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,3,5180,-90 dBm,5 dB,0,1768988774478
c0:9f:51:69:83:55,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Supported,6.0 Mbps,11,5180,-67 dBm,28 dB,0,1525235302460
7a:4f:24:46:49:25,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11a (OFDM) (5),N/A,80 MHz,Not supported,6.0 Mbps,122,5180,-85 dBm,10 dB,0,896222412887
00:25:00:ff:94:73,ff:ff:ff:ff:ff:ff,Type/Subtype: Action (0x000d),PHY type: 802.11a (OFDM) (5),N/A,40 MHz,Not supported,12.0 Mbps,36,5180,-52 dBm,43 dB,0,1042983883
